Unnamed: 0.1,date,open,high,low,close,volume,adjclose
2526,1980-01-02,6.28125,6.296875,6.09375,6.1875,1102400,0.4744691252708435
2527,1980-01-03,6.015625,6.015625,5.859375,5.9375,2099200,0.4552987515926361
2528,1980-01-04,5.9375,5.984375,5.890625,5.9375,1412800,0.4552987515926361
2529,1980-01-07,5.9375,6.0,5.9375,5.96875,753600,0.4576952159404754
2530,1980-01-08,5.96875,6.1875,5.953125,6.1875,1545600,0.4744691252708435
2531,1980-01-09,6.1875,6.296875,6.171875,6.171875,2529600,0.4732709228992462
2532,1980-01-10,6.171875,6.3125,6.140625,6.234375,1018400,0.4780636727809906
2533,1980-01-11,6.234375,6.25,6.125,6.21875,1146400,0.4768656194210053
2534,1980-01-14,6.203125,6.203125,6.078125,6.140625,876000,0.470874547958374
2535,1980-01-15,6.0625,6.0625,5.953125,6.03125,796800,0.4624875485897064
2536,1980-01-16,6.03125,6.125,5.984375,6.0,920000,0.4600914418697357
2537,1980-01-17,5.984375,5.984375,5.921875,5.9375,1390400,0.4552987515926361
2538,1980-01-18,5.9375,5.96875,5.828125,5.84375,1374400,0.4481096863746643
2539,1980-01-21,5.859375,5.9375,5.859375,5.90625,1501600,0.4529023170471192
2540,1980-01-22,5.90625,6.078125,5.890625,5.984375,1678400,0.4588931202888489
2541,1980-01-23,6.0,6.296875,6.0,6.15625,1433600,0.4720728695392609
2542,1980-01-24,6.234375,6.296875,6.234375,6.25,2216000,0.4792616367340088
2543,1980-01-25,6.25,6.25,6.171875,6.203125,924800,0.4756672978401184
2544,1980-01-28,6.203125,6.25,6.15625,6.25,854400,0.4792616367340088
2545,1980-01-29,6.25,6.296875,6.140625,6.21875,800800,0.4768656194210053
2546,1980-01-30,6.21875,6.25,6.15625,6.203125,1173600,0.4756672978401184
2547,1980-01-31,6.203125,6.25,6.1875,6.1875,1284000,0.4744691252708435
2548,1980-02-01,6.1875,6.25,6.15625,6.234375,791200,0.4780636727809906
2549,1980-02-04,6.234375,6.28125,6.21875,6.25,1109600,0.4792616367340088
2550,1980-02-05,6.25,6.265625,6.21875,6.234375,877600,0.4780636727809906
2551,1980-02-06,6.234375,6.328125,6.234375,6.28125,1276000,0.4816581904888153
2552,1980-02-07,6.28125,6.328125,6.265625,6.296875,768000,0.4828563332557678
2553,1980-02-08,6.296875,6.296875,6.21875,6.25,755200,0.4792616367340088
2554,1980-02-11,6.25,6.296875,6.171875,6.25,1188000,0.4792616367340088
2555,1980-02-12,6.25,6.625,6.21875,6.59375,2657600,0.5056213140487671
2556,1980-02-13,6.59375,6.796875,6.21875,6.734375,2722400,0.5164046287536621
2557,1980-02-14,6.734375,6.765625,6.625,6.65625,1801600,0.5104138851165771
2558,1980-02-15,6.625,6.625,6.46875,6.546875,1290400,0.5087139606475829
2559,1980-02-19,6.53125,6.53125,6.46875,6.5,796000,0.5050715804100037
2560,1980-02-20,6.5,6.640625,6.46875,6.59375,1310400,0.5123564600944519
2561,1980-02-21,6.59375,6.640625,6.484375,6.484375,1388800,0.5038577914237976
2562,1980-02-22,6.484375,6.546875,6.453125,6.515625,639200,0.506286084651947
2563,1980-02-25,6.515625,6.53125,6.46875,6.46875,1254400,0.5026437044143677
2564,1980-02-26,6.46875,6.46875,6.390625,6.421875,904800,0.4990012943744659
2565,1980-02-27,6.40625,6.40625,6.234375,6.25,2360800,0.4856458008289337
2566,1980-02-28,6.25,6.3125,6.21875,6.21875,1858400,0.4832175970077514
2567,1980-02-29,6.234375,6.265625,6.234375,6.25,895200,0.4856458008289337
2568,1980-03-03,6.25,6.3125,6.1875,6.21875,631200,0.4832175970077514
2569,1980-03-04,6.203125,6.203125,6.15625,6.1875,795200,0.4807891845703125
2570,1980-03-05,6.1875,6.203125,5.921875,5.953125,1186400,0.4625774621963501
2571,1980-03-06,5.953125,5.96875,5.828125,5.875,1528000,0.4565069675445557
2572,1980-03-07,5.875,6.03125,5.734375,5.921875,1444000,0.4601492285728455
2573,1980-03-10,5.921875,6.046875,5.890625,6.046875,720800,0.4698622822761536
2574,1980-03-11,6.046875,6.125,6.046875,6.0625,963200,0.4710764586925506
2575,1980-03-12,6.0625,6.09375,5.890625,5.96875,922400,0.4637918472290039
2576,1980-03-13,5.96875,6.0,5.90625,5.953125,571200,0.4625774621963501
2577,1980-03-14,5.953125,6.03125,5.921875,5.96875,1168800,0.4637918472290039
2578,1980-03-17,5.96875,6.03125,5.90625,5.96875,828800,0.4637918472290039
2579,1980-03-18,5.96875,6.109375,5.9375,6.078125,1071200,0.4722905158996582
2580,1980-03-19,6.078125,6.15625,6.0,6.015625,1414400,0.4674339592456818
2581,1980-03-20,6.015625,6.03125,5.953125,5.984375,427200,0.4650058448314667
2582,1980-03-21,5.953125,5.953125,5.8125,5.859375,1208000,0.4552930891513825
2583,1980-03-24,5.859375,5.859375,5.78125,5.78125,753600,0.44922226667404175
2584,1980-03-25,5.8125,5.953125,5.8125,5.890625,720000,0.4577210545539856
2585,1980-03-26,5.90625,6.078125,5.90625,5.953125,686400,0.4625774621963501
2586,1980-03-27,5.953125,6.03125,5.921875,6.0,940000,0.4662200808525085
2587,1980-03-28,6.0,6.21875,5.984375,6.203125,986400,0.4820036590099335
2588,1980-03-31,6.203125,6.234375,6.109375,6.21875,727200,0.4832175970077514
2589,1980-04-01,6.21875,6.234375,6.15625,6.1875,560800,0.4807891845703125
2590,1980-04-02,6.21875,6.359375,6.21875,6.25,769600,0.4856458008289337
2591,1980-04-03,6.234375,6.234375,6.125,6.1875,551200,0.4807891845703125
2592,1980-04-07,6.15625,6.15625,6.03125,6.046875,641600,0.4698622822761536
2593,1980-04-08,6.046875,6.296875,6.015625,6.28125,654400,0.4880739748477936
2594,1980-04-09,6.28125,6.484375,6.28125,6.3125,1327200,0.4905021190643311
2595,1980-04-10,6.328125,6.453125,6.328125,6.34375,753600,0.4929303824901581
2596,1980-04-11,6.34375,6.359375,6.234375,6.234375,530400,0.484431654214859
2597,1980-04-14,6.234375,6.296875,6.171875,6.234375,504800,0.484431654214859
2598,1980-04-15,6.234375,6.28125,6.1875,6.234375,693600,0.484431654214859
2599,1980-04-16,6.234375,6.3125,6.140625,6.21875,669600,0.4832175970077514
2600,1980-04-17,6.171875,6.171875,6.125,6.15625,661600,0.4783613085746765
2601,1980-04-18,6.140625,6.140625,6.09375,6.140625,529600,0.4771470725536346
2602,1980-04-21,6.109375,6.109375,5.96875,6.03125,881600,0.4686481356620789
2603,1980-04-22,6.203125,6.375,6.203125,6.375,2562400,0.4953590631484986
2604,1980-04-23,6.375,6.421875,6.28125,6.34375,1216800,0.4929303824901581
2605,1980-04-24,6.34375,6.515625,6.3125,6.40625,848000,0.4977870285511017
2606,1980-04-25,6.40625,6.53125,6.40625,6.46875,410400,0.5026437044143677
2607,1980-04-28,6.59375,6.734375,6.59375,6.65625,1105600,0.5172129273414612
2608,1980-04-29,6.65625,6.703125,6.609375,6.609375,588800,0.5135704874992371
2609,1980-04-30,6.609375,6.671875,6.53125,6.59375,820000,0.5123564600944519
2610,1980-05-01,6.59375,6.671875,6.53125,6.546875,1169600,0.5087139606475829
2611,1980-05-02,6.546875,6.671875,6.53125,6.65625,669600,0.5172129273414612
2612,1980-05-05,6.65625,6.78125,6.625,6.78125,964000,0.5269257426261902
2613,1980-05-06,6.78125,6.78125,6.640625,6.65625,701600,0.5172129273414612
