Unnamed: 0.1,date,open,high,low,close,volume,adjclose
1914,1980-01-02,10.160564422607422,10.20009994506836,9.804747581481934,9.844282150268556,610400,1.2012540102005005
1915,1980-01-03,9.804747581481934,9.804747581481934,9.488465309143066,9.765212059020996,553200,1.1916054487228394
1916,1980-01-04,9.765212059020996,9.92335319519043,9.765212059020996,9.92335319519043,1195300,1.2109029293060305
1917,1980-01-07,9.883817672729492,9.883817672729492,9.765212059020996,9.804747581481934,577300,1.1964296102523804
1918,1980-01-08,9.804747581481934,10.20009994506836,9.72567653656006,10.20009994506836,474200,1.244672775268555
1919,1980-01-09,10.239635467529297,10.67452335357666,10.239635467529297,10.39777660369873,1425400,1.2687947750091553
1920,1980-01-10,10.39777660369873,10.872199058532717,10.39777660369873,10.71405792236328,749500,1.3073885440826416
1921,1980-01-11,10.71405792236328,11.148946762084961,10.71405792236328,10.95127010345459,1441900,1.3363348245620728
1922,1980-01-14,10.95127010345459,11.109411239624023,10.911734580993652,10.990805625915527,655300,1.3411582708358765
1923,1980-01-15,10.990805625915527,11.030340194702148,10.872199058532717,10.95127010345459,733500,1.3363348245620728
1924,1980-01-16,10.95127010345459,10.990805625915527,10.832664489746094,10.832664489746094,603200,1.321861982345581
1925,1980-01-17,10.832664489746094,10.911734580993652,10.75359344482422,10.832664489746094,542000,1.321861982345581
1926,1980-01-18,10.832664489746094,10.872199058532717,10.75359344482422,10.832664489746094,352800,1.321861982345581
1927,1980-01-21,10.832664489746094,10.95127010345459,10.832664489746094,10.911734580993652,529400,1.3315107822418213
1928,1980-01-22,10.911734580993652,11.069875717163086,10.793128967285156,10.793128967285156,1307200,1.3170369863510132
1929,1980-01-23,10.793128967285156,10.911734580993652,10.75359344482422,10.911734580993652,651900,1.3315107822418213
1930,1980-01-24,10.911734580993652,10.990805625915527,10.832664489746094,10.872199058532717,489600,1.3266865015029907
1931,1980-01-25,10.872199058532717,10.872199058532717,10.75359344482422,10.75359344482422,344500,1.312212347984314
1932,1980-01-28,10.75359344482422,10.911734580993652,9.883817672729492,10.911734580993652,478200,1.3315107822418213
1933,1980-01-29,10.911734580993652,10.911734580993652,10.75359344482422,10.832664489746094,546500,1.321861982345581
1934,1980-01-30,10.832664489746094,11.267552375793455,10.832664489746094,11.267552375793455,843100,1.374928593635559
