Unnamed: 0.1,date,open,high,low,close,volume,adjclose
0,1981-12-31,13.9375,14.0,13.875,13.96875,449200,1.8097931146621704
1,1982-01-04,13.75,13.96875,13.5,13.6875,630400,1.7733545303344729
2,1982-01-05,13.25,13.46875,13.0,13.0,1076800,1.684282302856445
3,1982-01-06,12.875,12.96875,12.75,12.875,1560400,1.6680859327316284
4,1982-01-07,12.71875,12.9375,12.5,12.625,1303600,1.6356971263885498
5,1982-01-08,12.8125,12.90625,12.6875,12.78125,991200,1.6559407711029053
6,1982-01-11,12.59375,12.9375,12.25,12.3125,1479600,1.5952090024948118
7,1982-01-12,12.5,12.6875,12.28125,12.65625,1089600,1.6397448778152466
8,1982-01-13,12.65625,13.0625,12.21875,12.375,1231200,1.6033068895339966
9,1982-01-14,12.53125,12.65625,12.375,12.65625,1068400,1.6397448778152466
10,1982-01-15,12.6875,12.75,12.59375,12.6875,724400,1.6437939405441284
11,1982-01-18,12.59375,12.78125,12.40625,12.78125,897600,1.6559407711029053
12,1982-01-19,12.59375,12.78125,12.40625,12.40625,722000,1.6073551177978516
13,1982-01-20,12.21875,12.4375,11.96875,12.1875,1852800,1.5790140628814695
14,1982-01-21,12.125,12.3125,11.9375,12.0625,1187200,1.5628193616867063
15,1982-01-22,12.0,12.15625,11.8125,11.8125,868000,1.5304290056228638
16,1982-01-25,12.09375,12.46875,11.6875,12.46875,1900800,1.6154525279998782
17,1982-01-26,12.375,12.53125,12.1875,12.1875,1143200,1.5790140628814695
18,1982-01-27,12.46875,12.6875,12.25,12.53125,1310800,1.6235500574111938
19,1982-01-28,12.875,13.09375,12.625,13.0625,1169200,1.6923801898956299
20,1982-01-29,13.4375,13.59375,13.28125,13.5,2861600,1.749062180519104
21,1982-02-01,12.9375,13.21875,12.65625,12.71875,1345200,1.647844314575195
22,1982-02-02,12.78125,12.90625,12.625,12.75,1434400,1.651891589164734
23,1982-02-03,12.5,12.875,12.125,12.21875,1294800,1.5830625295639038
24,1982-02-04,12.3125,12.5,12.125,12.5,1818000,1.6195012331008911
25,1982-02-05,12.65625,12.875,12.40625,12.625,1472000,1.6356971263885498
26,1982-02-08,12.21875,12.4375,12.0,12.03125,1396400,1.558769464492798
27,1982-02-09,12.09375,12.3125,11.875,12.15625,1279200,1.574965238571167
28,1982-02-10,12.375,12.5625,12.15625,12.25,1146000,1.5871111154556274
29,1982-02-11,12.09375,12.3125,11.875,11.9375,1359200,1.5466243028640747
30,1982-02-12,12.03125,12.125,11.90625,12.0,1182800,1.5547212362289429
31,1982-02-16,12.09375,12.4375,11.75,12.4375,1678400,1.6114039421081543
32,1982-02-17,12.34375,12.4375,12.21875,12.25,1125200,1.5871111154556274
33,1982-02-18,12.3125,12.4375,12.1875,12.34375,765200,1.5992585420608518
34,1982-02-19,12.28125,12.40625,12.125,12.21875,774800,1.5830625295639038
35,1982-02-22,12.03125,12.40625,11.65625,11.6875,1422000,1.514234185218811
