date,open,high,low,close,volume,adjclose
2008-03-19,14.875,17.25,13.75,14.125,708486000,11.146158218383787
2008-03-20,14.600000381469727,16.25,14.375,16.087499618530273,198985200,12.694785118103027
2008-03-24,16.809999465942386,16.924999237060547,14.75,14.932499885559082,149566400,11.783365249633787
2008-03-25,15.145000457763672,16.0625,14.954999923706055,15.8125,87092000,12.477777481079102
2008-03-26,15.682499885559082,16.120000839233402,15.392499923706055,15.989999771118164,43111600,12.617844581604006
2008-03-27,16.012500762939453,16.184999465942386,15.662500381469727,15.727499961853027,39829600,12.410704612731935
2008-03-28,15.842499732971193,15.859999656677244,15.539999961853027,15.6899995803833,24675200,12.381114959716795
2008-03-31,15.649999618530273,15.869999885559082,15.512499809265135,15.59000015258789,22157200,12.302204132080078
2008-04-01,15.765000343322756,15.920000076293945,15.077500343322756,15.40250015258789,60410800,12.15424346923828
2008-04-02,15.43000030517578,15.579999923706055,15.125,15.579999923706055,43836400,12.2943115234375
2008-04-03,15.487500190734865,16.572500228881836,15.454999923706055,16.375,100868000,12.921649932861328
2008-04-04,16.225000381469727,16.329999923706055,15.9375,16.120000839233402,36394400,12.720433235168455
2008-04-07,16.274999618530273,16.450000762939453,16.004999160766598,16.260000228881836,28301600,12.830907821655273
2008-04-08,16.225000381469727,17.059999465942386,16.202499389648438,17.022499084472653,53925600,13.43260097503662
2008-04-09,17.110000610351562,17.180000305175778,16.40250015258789,16.447500228881836,48324400,12.97886562347412
2008-04-10,16.540000915527347,16.682500839233402,16.27750015258789,16.52750015258789,22372000,13.041993141174315
2008-04-11,16.3125,16.692499160766598,16.3125,16.52750015258789,26421600,13.041993141174315
2008-04-14,16.674999237060547,16.809999465942386,16.382499694824222,16.420000076293945,28443600,12.95716381072998
2008-04-15,16.572500228881836,16.637500762939453,16.0,16.087499618530273,23888000,12.694785118103027
2008-04-16,16.139999389648438,16.737499237060547,16.139999389648438,16.53499984741211,25136800,13.04791259765625
2008-04-17,16.565000534057614,16.9375,16.502500534057614,16.760000228881836,22459600,13.225458145141602
2008-04-18,17.002500534057614,17.612499237060547,16.799999237060547,17.25,104099600,13.61212158203125
2008-04-21,17.370000839233402,18.125,17.212499618530273,17.74250030517578,58848000,14.00075912475586
2008-04-22,17.979999542236328,18.100000381469727,17.5,17.569999694824222,47357600,13.864644050598145
2008-04-23,17.737499237060547,17.924999237060547,17.422500610351562,17.520000457763672,37319600,13.825180053710938
2008-04-24,17.799999237060547,18.247499465942386,17.510000228881836,18.075000762939453,38086800,14.263142585754395
2008-04-25,19.0,19.020000457763672,18.477500915527344,18.774999618530273,101460000,14.815516471862793
2008-04-28,19.125,19.32250022888184,18.725000381469727,18.90749931335449,132517200,14.920071601867676
2008-04-29,18.537500381469727,20.21999931335449,17.75,20.21999931335449,197308400,15.955774307250975
2008-04-30,20.350000381469727,21.20249938964844,20.26749992370605,20.862499237060547,147543600,16.46278190612793
2008-05-01,21.09749984741211,21.90999984741211,20.975000381469727,21.350000381469727,116395600,16.847465515136722
2008-05-02,21.82250022888184,21.875,20.25,20.6875,136648800,16.324682235717773
2008-05-05,20.712499618530273,21.375,20.20499992370605,21.26499938964844,70377200,16.7803955078125
2008-05-06,21.36750030517578,22.037500381469727,21.1875,21.88249969482422,75913200,17.267667770385742
2008-05-07,22.207500457763672,22.459999084472656,21.915000915527344,22.125,100464800,17.459028244018555
2008-05-08,22.375,22.4375,21.48500061035156,21.825000762939453,92836400,17.222299575805664
2008-05-09,21.45249938964844,21.667499542236328,20.6299991607666,20.71500015258789,94312000,16.34638786315918
2008-05-12,20.912500381469727,21.1200008392334,19.524999618530273,20.475000381469727,147471600,16.15700340270996
2008-05-13,20.457500457763672,20.875,20.19750022888184,20.59499931335449,53249600,16.251689910888672
2008-05-14,20.825000762939453,21.087499618530273,20.362499237060547,20.5575008392334,51400400,16.222097396850586
